,time,precipitation,location_cluster,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
1228,1959-05-31,3707.700065307319,1,1959,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1229,1959-06-30,1122.4000186771154,1,1959,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1230,1959-07-31,237.00000435858965,1,1959,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
1231,1959-08-31,1058.3000194579363,1,1959,8,31,36,0,243,3,Summer,-0.5000000000000004,1.0
1232,1959-09-30,5675.4000895395875,1,1959,9,30,40,2,273,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
1233,1959-10-31,2343.0000374764204,1,1959,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
1234,1959-11-30,1036.7000190466642,1,1959,11,30,49,0,334,4,Fall,0.8660254037844384,1.0
1235,1959-12-31,1848.8000331297517,1,1959,12,31,53,3,365,4,Winter,1.0,-0.900968867902419
1236,1960-01-31,3890.5000669285655,1,1960,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
1237,1960-02-29,4990.0000832900405,1,1960,2,29,9,0,60,1,Winter,0.5000000000000001,1.0
1238,1960-03-31,4978.500087194145,1,1960,3,31,13,3,91,1,Spring,6.123233995736766e-17,-0.900968867902419
1239,1960-04-30,2311.7000370770693,1,1960,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
1240,1960-05-31,5178.400086224079,1,1960,5,31,22,1,152,2,Spring,-0.8660254037844387,0.6234898018587336
1241,1960-06-30,354.400005094707,1,1960,6,30,26,3,182,2,Summer,-1.0,-0.900968867902419
1242,1960-07-31,670.5000109523535,1,1960,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
1243,1960-08-31,1416.0000298768282,1,1960,8,31,35,2,244,3,Summer,-0.5000000000000004,-0.22252093395631434
1244,1960-09-30,1116.3000142276287,1,1960,9,30,39,4,274,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1245,1960-10-31,1538.9000265672803,1,1960,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
1246,1960-11-30,6802.900113038719,1,1960,11,30,48,2,335,4,Fall,0.8660254037844384,-0.22252093395631434
1247,1960-12-31,2201.300039306283,1,1960,12,31,52,5,366,4,Winter,1.0,-0.2225209339563146
1248,1961-01-31,1781.0000294744968,1,1961,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1249,1961-02-28,5205.700082525611,1,1961,2,28,9,1,59,1,Winter,0.5000000000000001,0.6234898018587336
1250,1961-03-31,4828.300066955388,1,1961,3,31,13,4,90,1,Spring,6.123233995736766e-17,-0.9009688679024191
1251,1961-04-30,1279.3000199273229,1,1961,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
1252,1961-05-31,3370.500056453049,1,1961,5,31,22,2,151,2,Spring,-0.8660254037844387,-0.22252093395631434
1253,1961-06-30,1675.4000309184194,1,1961,6,30,26,4,181,2,Summer,-1.0,-0.9009688679024191
1254,1961-07-31,511.8000064343214,1,1961,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
1255,1961-08-31,1060.2000219672918,1,1961,8,31,35,3,243,3,Summer,-0.5000000000000004,-0.900968867902419
1256,1961-09-30,1404.0000213980675,1,1961,9,30,39,5,273,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
1257,1961-10-31,3076.500050857663,1,1961,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
1258,1961-11-30,4208.000073581934,1,1961,11,30,48,3,334,4,Fall,0.8660254037844384,-0.900968867902419
1259,1961-12-31,3912.9000733196735,1,1961,12,31,52,6,365,4,Winter,1.0,0.6234898018587334
1260,1962-01-31,2907.2000475004315,1,1962,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
1261,1962-02-28,3927.4000715464354,1,1962,2,28,9,2,59,1,Winter,0.5000000000000001,-0.22252093395631434
1262,1962-03-31,3642.5000632479787,1,1962,3,31,13,5,90,1,Spring,6.123233995736766e-17,-0.2225209339563146
1263,1962-04-30,2061.3000317290425,1,1962,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
1264,1962-05-31,5799.8000983297825,1,1962,5,31,22,3,151,2,Spring,-0.8660254037844387,-0.900968867902419
1265,1962-06-30,566.0000108480453,1,1962,6,30,26,5,181,2,Summer,-1.0,-0.2225209339563146
1266,1962-07-31,209.10000335425138,1,1962,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
1267,1962-08-31,936.7000152543187,1,1962,8,31,35,4,243,3,Summer,-0.5000000000000004,-0.9009688679024191
1268,1962-09-30,1547.0000253096223,1,1962,9,30,39,6,273,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1269,1962-10-31,7564.100123278797,1,1962,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
1270,1962-11-30,4262.400067679584,1,1962,11,30,48,4,334,4,Fall,0.8660254037844384,-0.9009688679024191
1271,1962-12-31,3211.400061622262,1,1962,12,31,1,0,365,4,Winter,1.0,1.0
1272,1963-01-31,2822.200047455728,1,1963,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1273,1963-02-28,4364.900084286928,1,1963,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1274,1963-03-31,2455.0000453814864,1,1963,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1275,1963-04-30,5215.800093717873,1,1963,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1276,1963-05-31,3437.500060170889,1,1963,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1277,1963-06-30,3450.5000680983067,1,1963,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1278,1963-07-31,628.400009997189,1,1963,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1279,1963-08-31,933.600015848875,1,1963,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1280,1963-09-30,2027.5000364854932,1,1963,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1281,1963-10-31,1722.7000270411372,1,1963,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1282,1963-11-30,5255.900081679225,1,1963,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1283,1963-12-31,3063.600050970912,1,1963,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1284,1964-01-31,5456.200094103813,1,1964,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1285,1964-02-29,684.5000115633011,1,1964,2,29,9,5,60,1,Winter,0.5000000000000001,-0.2225209339563146
1286,1964-03-31,2573.500042140484,1,1964,3,31,14,1,91,1,Spring,6.123233995736766e-17,0.6234898018587336
1287,1964-04-30,2438.7000457420945,1,1964,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
1288,1964-05-31,1923.3000448569655,1,1964,5,31,22,6,152,2,Spring,-0.8660254037844387,0.6234898018587334
1289,1964-06-30,5724.200100526214,1,1964,6,30,27,1,182,2,Summer,-1.0,0.6234898018587336
1290,1964-07-31,1747.0000276193023,1,1964,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
1291,1964-08-31,1046.600022353232,1,1964,8,31,36,0,244,3,Summer,-0.5000000000000004,1.0
1292,1964-09-30,918.4000142812729,1,1964,9,30,40,2,274,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
1293,1964-10-31,1197.800020866096,1,1964,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
1294,1964-11-30,4492.700081422925,1,1964,11,30,49,0,335,4,Fall,0.8660254037844384,1.0
1295,1964-12-31,13759.800241976976,1,1964,12,31,53,3,366,4,Winter,1.0,-0.900968867902419
1296,1965-01-31,7226.900110989809,1,1965,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
1297,1965-02-28,954.0000174045563,1,1965,2,28,8,6,59,1,Winter,0.5000000000000001,0.6234898018587334
1298,1965-03-31,906.5000157356262,1,1965,3,31,13,2,90,1,Spring,6.123233995736766e-17,-0.22252093395631434
1299,1965-04-30,3141.0000488609076,1,1965,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
1300,1965-05-31,2062.6000324115157,1,1965,5,31,22,0,151,2,Spring,-0.8660254037844387,1.0
1301,1965-06-30,4499.600075639784,1,1965,6,30,26,2,181,2,Summer,-1.0,-0.22252093395631434
1302,1965-07-31,1285.1000238582492,1,1965,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
1303,1965-08-31,3960.3000643998384,1,1965,8,31,35,1,243,3,Summer,-0.5000000000000004,0.6234898018587336
1304,1965-09-30,579.8000101745129,1,1965,9,30,39,3,273,3,Fall,-1.8369701987210297e-16,-0.900968867902419
1305,1965-10-31,577.3000103831291,1,1965,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
1306,1965-11-30,4401.3000750392675,1,1965,11,30,48,1,334,4,Fall,0.8660254037844384,0.6234898018587336
1307,1965-12-31,1358.8000279292464,1,1965,12,31,52,4,365,4,Winter,1.0,-0.9009688679024191
1308,1966-01-31,3353.800060160458,1,1966,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
1309,1966-02-28,2228.900034509599,1,1966,2,28,9,0,59,1,Winter,0.5000000000000001,1.0
1310,1966-03-31,2884.8000436648726,1,1966,3,31,13,3,90,1,Spring,6.123233995736766e-17,-0.900968867902419
1311,1966-04-30,800.4000148177147,1,1966,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
1312,1966-05-31,1220.2000245824456,1,1966,5,31,22,1,151,2,Spring,-0.8660254037844387,0.6234898018587336
1313,1966-06-30,2168.100042425096,1,1966,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1314,1966-07-31,1265.5000209137797,1,1966,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1315,1966-08-31,526.1000085622072,1,1966,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1316,1966-09-30,1916.2000344470143,1,1966,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1317,1966-10-31,1431.400023110211,1,1966,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1318,1966-11-30,6541.5001168474555,1,1966,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1319,1966-12-31,5543.2001039758325,1,1966,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
1320,1967-01-31,5274.500093229115,1,1967,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1321,1967-02-28,990.7000163421035,1,1967,2,28,9,1,59,1,Winter,0.5000000000000001,0.6234898018587336
1322,1967-03-31,3378.5000507980585,1,1967,3,31,13,4,90,1,Spring,6.123233995736766e-17,-0.9009688679024191
1323,1967-04-30,3788.8000669404864,1,1967,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
1324,1967-05-31,2650.800043657422,1,1967,5,31,22,2,151,2,Spring,-0.8660254037844387,-0.22252093395631434
1325,1967-06-30,3309.300056643784,1,1967,6,30,26,4,181,2,Summer,-1.0,-0.9009688679024191
1326,1967-07-31,323.30000757426023,1,1967,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
1327,1967-08-31,191.8000031337142,1,1967,8,31,35,3,243,3,Summer,-0.5000000000000004,-0.900968867902419
1328,1967-09-30,1151.4000209867954,1,1967,9,30,39,5,273,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
1329,1967-10-31,3222.6000509634614,1,1967,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
1330,1967-11-30,2307.4000420719385,1,1967,11,30,48,3,334,4,Fall,0.8660254037844384,-0.900968867902419
1331,1967-12-31,2382.6000390723348,1,1967,12,31,52,6,365,4,Winter,1.0,0.6234898018587334
1332,1968-01-31,2640.1000442802906,1,1968,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
1333,1968-02-29,4660.30007635057,1,1968,2,29,9,3,60,1,Winter,0.5000000000000001,-0.900968867902419
1334,1968-03-31,1497.5000290498137,1,1968,3,31,13,6,91,1,Spring,6.123233995736766e-17,0.6234898018587334
1335,1968-04-30,985.3000219762325,1,1968,4,30,18,1,121,2,Spring,-0.4999999999999998,0.6234898018587336
1336,1968-05-31,2897.200054526329,1,1968,5,31,22,4,152,2,Spring,-0.8660254037844387,-0.9009688679024191
1337,1968-06-30,1741.1000279337168,1,1968,6,30,26,6,182,2,Summer,-1.0,0.6234898018587334
1338,1968-07-31,279.40000550448895,1,1968,7,31,31,2,213,3,Summer,-0.8660254037844388,-0.22252093395631434
1339,1968-08-31,4658.400077223778,1,1968,8,31,35,5,244,3,Summer,-0.5000000000000004,-0.2225209339563146
1340,1968-09-30,807.3000164330006,1,1968,9,30,40,0,274,3,Fall,-1.8369701987210297e-16,1.0
1341,1968-10-31,2682.400049574673,1,1968,10,31,44,3,305,4,Fall,0.5000000000000001,-0.900968867902419
1342,1968-11-30,7025.900119960308,1,1968,11,30,48,5,335,4,Fall,0.8660254037844384,-0.2225209339563146
1343,1968-12-31,5135.000084191561,1,1968,12,31,1,1,366,4,Winter,1.0,0.6234898018587336
1344,1969-01-31,7542.100127324462,1,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1345,1969-02-28,2832.400040715933,1,1969,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
1346,1969-03-31,1366.500021904707,1,1969,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
1347,1969-04-30,3098.900052599609,1,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
1348,1969-05-31,2485.700050652027,1,1969,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
1349,1969-06-30,5739.300093330443,1,1969,6,30,27,0,181,2,Summer,-1.0,1.0
1350,1969-07-31,294.9000051766634,1,1969,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
1351,1969-08-31,0.0,1,1969,8,31,35,6,243,3,Summer,-0.5000000000000004,0.6234898018587334
1352,1969-09-30,1235.1000222936273,1,1969,9,30,40,1,273,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1353,1969-10-31,2929.3000560328364,1,1969,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
1354,1969-11-30,1181.100018106401,1,1969,11,30,48,6,334,4,Fall,0.8660254037844384,0.6234898018587334
1355,1969-12-31,6253.4001106619835,1,1969,12,31,1,2,365,4,Winter,1.0,-0.22252093395631434
1356,1970-01-31,11151.200192183256,1,1970,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1357,1970-02-28,2408.9000354111195,1,1970,2,28,9,5,59,1,Winter,0.5000000000000001,-0.2225209339563146
1358,1970-03-31,3525.9000577032566,1,1970,3,31,14,1,90,1,Spring,6.123233995736766e-17,0.6234898018587336
1359,1970-04-30,1607.500026308,1,1970,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
1360,1970-05-31,2745.300046339631,1,1970,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1361,1970-06-30,3667.8000587299466,1,1970,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1362,1970-07-31,898.9000178799033,1,1970,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
1363,1970-08-31,62.300000973045826,1,1970,8,31,36,0,243,3,Summer,-0.5000000000000004,1.0
1364,1970-09-30,2467.0000450760126,1,1970,9,30,40,2,273,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
1365,1970-10-31,3116.600060351193,1,1970,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
1366,1970-11-30,6686.700120590627,1,1970,11,30,49,0,334,4,Fall,0.8660254037844384,1.0
1367,1970-12-31,4157.900067158043,1,1970,12,31,53,3,365,4,Winter,1.0,-0.900968867902419
1368,1971-01-31,5656.000096485019,1,1971,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
1369,1971-02-28,1752.5000303313136,1,1971,2,28,8,6,59,1,Winter,0.5000000000000001,0.6234898018587334
1370,1971-03-31,4947.600082598627,1,1971,3,31,13,2,90,1,Spring,6.123233995736766e-17,-0.22252093395631434
1371,1971-04-30,2130.900032825768,1,1971,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
1372,1971-05-31,3691.6000637561083,1,1971,5,31,22,0,151,2,Spring,-0.8660254037844387,1.0
1373,1971-06-30,3728.300061136484,1,1971,6,30,26,2,181,2,Summer,-1.0,-0.22252093395631434
1374,1971-07-31,812.6000149771571,1,1971,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
1375,1971-08-31,484.10000942647457,1,1971,8,31,35,1,243,3,Summer,-0.5000000000000004,0.6234898018587336
1376,1971-09-30,2753.50005222857,1,1971,9,30,39,3,273,3,Fall,-1.8369701987210297e-16,-0.900968867902419
1377,1971-10-31,2152.8000386059284,1,1971,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
1378,1971-11-30,4824.500086776912,1,1971,11,30,48,1,334,4,Fall,0.8660254037844384,0.6234898018587336
1379,1971-12-31,5409.100088946521,1,1971,12,31,52,4,365,4,Winter,1.0,-0.9009688679024191
1380,1972-01-31,4888.000068813562,1,1972,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
1381,1972-02-29,3037.700052931905,1,1972,2,29,9,1,60,1,Winter,0.5000000000000001,0.6234898018587336
1382,1972-03-31,4598.200086250901,1,1972,3,31,13,4,91,1,Spring,6.123233995736766e-17,-0.9009688679024191
1383,1972-04-30,1795.1000294908881,1,1972,4,30,17,6,121,2,Spring,-0.4999999999999998,0.6234898018587334
1384,1972-05-31,2497.9000428691506,1,1972,5,31,22,2,152,2,Spring,-0.8660254037844387,-0.22252093395631434
1385,1972-06-30,2557.9000321552157,1,1972,6,30,26,4,182,2,Summer,-1.0,-0.9009688679024191
1386,1972-07-31,465.6000072285533,1,1972,7,31,31,0,213,3,Summer,-0.8660254037844388,1.0
1387,1972-08-31,679.6000128984451,1,1972,8,31,35,3,244,3,Summer,-0.5000000000000004,-0.900968867902419
1388,1972-09-30,1699.000027909875,1,1972,9,30,39,5,274,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
1389,1972-10-31,1925.7000385820866,1,1972,10,31,44,1,305,4,Fall,0.5000000000000001,0.6234898018587336
1390,1972-11-30,3235.8000514805317,1,1972,11,30,48,3,335,4,Fall,0.8660254037844384,-0.900968867902419
1391,1972-12-31,4973.3000934794545,1,1972,12,31,52,6,366,4,Winter,1.0,0.6234898018587334
1392,1973-01-31,3211.600052885711,1,1973,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
1393,1973-02-28,1697.3000344783068,1,1973,2,28,9,2,59,1,Winter,0.5000000000000001,-0.22252093395631434
1394,1973-03-31,2263.400046415627,1,1973,3,31,13,5,90,1,Spring,6.123233995736766e-17,-0.2225209339563146
1395,1973-04-30,1543.2000278234482,1,1973,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
1396,1973-05-31,2875.500051431358,1,1973,5,31,22,3,151,2,Spring,-0.8660254037844387,-0.900968867902419
1397,1973-06-30,582.3000112771988,1,1973,6,30,26,5,181,2,Summer,-1.0,-0.2225209339563146
1398,1973-07-31,343.70000667124987,1,1973,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
1399,1973-08-31,464.60000725090504,1,1973,8,31,35,4,243,3,Summer,-0.5000000000000004,-0.9009688679024191
1400,1973-09-30,2678.5000465214252,1,1973,9,30,39,6,273,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1401,1973-10-31,2875.500051304698,1,1973,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
1402,1973-11-30,9283.600159399211,1,1973,11,30,48,4,334,4,Fall,0.8660254037844384,-0.9009688679024191
1403,1973-12-31,6727.300111971796,1,1973,12,31,1,0,365,4,Winter,1.0,1.0
1404,1974-01-31,4102.000080138445,1,1974,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1405,1974-02-28,2542.7000462710857,1,1974,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1406,1974-03-31,5150.600097589195,1,1974,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1407,1974-04-30,2879.3000499010086,1,1974,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1408,1974-05-31,1080.000018671155,1,1974,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1409,1974-06-30,679.6000123247504,1,1974,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1410,1974-07-31,1964.5000365749002,1,1974,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1411,1974-08-31,242.7000030130148,1,1974,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1412,1974-09-30,6.900000169873238,1,1974,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1413,1974-10-31,1304.8000228479505,1,1974,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1414,1974-11-30,1899.1000350937247,1,1974,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1415,1974-12-31,4861.000085890293,1,1974,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1416,1975-01-31,5343.50009150058,1,1975,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1417,1975-02-28,5241.500081039965,1,1975,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
1418,1975-03-31,4114.700064562261,1,1975,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
1419,1975-04-30,3284.900054782629,1,1975,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
1420,1975-05-31,1051.700019262731,1,1975,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
1421,1975-06-30,3397.500053681433,1,1975,6,30,27,0,181,2,Summer,-1.0,1.0
1422,1975-07-31,2395.8000336810946,1,1975,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
1423,1975-08-31,1830.6000292301178,1,1975,8,31,35,6,243,3,Summer,-0.5000000000000004,0.6234898018587334
1424,1975-09-30,120.20000159740448,1,1975,9,30,40,1,273,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1425,1975-10-31,5443.600082978606,1,1975,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
1426,1975-11-30,3090.9000454843044,1,1975,11,30,48,6,334,4,Fall,0.8660254037844384,0.6234898018587334
1427,1975-12-31,4019.1000726744533,1,1975,12,31,1,2,365,4,Winter,1.0,-0.22252093395631434
1428,1976-01-31,3891.200065970421,1,1976,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1429,1976-02-29,3986.7000714093447,1,1976,2,29,9,6,60,1,Winter,0.5000000000000001,0.6234898018587334
1430,1976-03-31,2320.1000348180532,1,1976,3,31,14,2,91,1,Spring,6.123233995736766e-17,-0.22252093395631434
1431,1976-04-30,3074.300051175058,1,1976,4,30,18,4,121,2,Spring,-0.4999999999999998,-0.9009688679024191
1432,1976-05-31,1244.9000209867954,1,1976,5,31,23,0,152,2,Spring,-0.8660254037844387,1.0
1433,1976-06-30,1917.900033786893,1,1976,6,30,27,2,182,2,Summer,-1.0,-0.22252093395631434
1434,1976-07-31,1527.1000313088298,1,1976,7,31,31,5,213,3,Summer,-0.8660254037844388,-0.2225209339563146
1435,1976-08-31,5183.700083211064,1,1976,8,31,36,1,244,3,Summer,-0.5000000000000004,0.6234898018587336
1436,1976-09-30,1882.8000308051705,1,1976,9,30,40,3,274,3,Fall,-1.8369701987210297e-16,-0.900968867902419
1437,1976-10-31,847.4000154733658,1,1976,10,31,44,6,305,4,Fall,0.5000000000000001,0.6234898018587334
1438,1976-11-30,810.2000141069293,1,1976,11,30,49,1,335,4,Fall,0.8660254037844384,0.6234898018587336
1439,1976-12-31,506.90001045912504,1,1976,12,31,53,4,366,4,Winter,1.0,-0.9009688679024191
1440,1977-01-31,1710.6000269278884,1,1977,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
1441,1977-02-28,1476.100024357438,1,1977,2,28,9,0,59,1,Winter,0.5000000000000001,1.0
1442,1977-03-31,2199.500042013824,1,1977,3,31,13,3,90,1,Spring,6.123233995736766e-17,-0.900968867902419
1443,1977-04-30,465.70000959187746,1,1977,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
1444,1977-05-31,5688.000097960234,1,1977,5,31,22,1,151,2,Spring,-0.8660254037844387,0.6234898018587336
1445,1977-06-30,1724.3000309243798,1,1977,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1446,1977-07-31,771.4000127315521,1,1977,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1447,1977-08-31,2036.300040833652,1,1977,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1448,1977-09-30,3519.4000623077154,1,1977,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1449,1977-10-31,1176.1000209376216,1,1977,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1450,1977-11-30,5706.600109860301,1,1977,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1451,1977-12-31,7293.200117371976,1,1977,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
1452,1978-01-31,5198.3000944927335,1,1978,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1453,1978-02-28,3949.5000691115856,1,1978,2,28,9,1,59,1,Winter,0.5000000000000001,0.6234898018587336
1454,1978-03-31,3344.5000529810786,1,1978,3,31,13,4,90,1,Spring,6.123233995736766e-17,-0.9009688679024191
1455,1978-04-30,8388.20013845712,1,1978,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
1456,1978-05-31,1946.5000339969993,1,1978,5,31,22,2,151,2,Spring,-0.8660254037844387,-0.22252093395631434
1457,1978-06-30,2176.0000269263983,1,1978,6,30,26,4,181,2,Summer,-1.0,-0.9009688679024191
1458,1978-07-31,1630.2000282257795,1,1978,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
1459,1978-08-31,1974.9000340849161,1,1978,8,31,35,3,243,3,Summer,-0.5000000000000004,-0.900968867902419
1460,1978-09-30,2623.5000423043966,1,1978,9,30,39,5,273,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
1461,1978-10-31,72.20000135153532,1,1978,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
1462,1978-11-30,3340.0000543296337,1,1978,11,30,48,3,334,4,Fall,0.8660254037844384,-0.900968867902419
1463,1978-12-31,3204.3000467941165,1,1978,12,31,52,6,365,4,Winter,1.0,0.6234898018587334
1464,1979-01-31,5048.200098283589,1,1979,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
1465,1979-02-28,4994.400080926716,1,1979,2,28,9,2,59,1,Winter,0.5000000000000001,-0.22252093395631434
1466,1979-03-31,3150.400054603815,1,1979,3,31,13,5,90,1,Spring,6.123233995736766e-17,-0.2225209339563146
1467,1979-04-30,3695.3000620529056,1,1979,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
1468,1979-05-31,2926.600050508976,1,1979,5,31,22,3,151,2,Spring,-0.8660254037844387,-0.900968867902419
1469,1979-06-30,1487.3000239282846,1,1979,6,30,26,5,181,2,Summer,-1.0,-0.2225209339563146
1470,1979-07-31,208.500003606081,1,1979,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
